shipment_id,ship_date,carrier,origin,destination,expected_delivery,actual_delivery,delay_days,delay_reason,otif,cost_impact_gbp
SHP-2332,01-08-2024,CEVA Logistics,Felixstowe,Leeds RDC,02-08-2024,02-08-2024,0,On Time,1,0
SHP-2333,02-08-2024,Wincanton,Rotterdam,Birmingham NDC,03-08-2024,03-08-2024,0.7,Port Congestion,1,155.21
SHP-2334,02-08-2024,DHL Supply Chain,Liverpool,Leeds RDC,07-08-2024,07-08-2024,0,On Time,1,0
SHP-2335,02-08-2024,DHL Supply Chain,Felixstowe,Manchester DC,05-08-2024,05-08-2024,0.4,On Time,1,138.42
SHP-2336,02-08-2024,XPO Logistics,Rotterdam,Leeds RDC,07-08-2024,07-08-2024,0,On Time,1,0
SHP-2337,02-08-2024,Wincanton,Hamburg,Doncaster DC,04-08-2024,04-08-2024,0.2,On Time,1,25.38
SHP-2338,02-08-2024,DHL Supply Chain,Felixstowe,Doncaster DC,06-08-2024,06-08-2024,0.1,On Time,1,39.4
SHP-2339,02-08-2024,CEVA Logistics,Rotterdam,Manchester DC,05-08-2024,05-08-2024,0,On Time,1,0
SHP-2340,03-08-2024,Wincanton,Rotterdam,Leeds RDC,05-08-2024,05-08-2024,0,On Time,1,0
SHP-2341,03-08-2024,Kuehne+Nagel,Hamburg,Manchester DC,07-08-2024,07-08-2024,0.9,Carrier Delay,1,199.65
SHP-2342,03-08-2024,CEVA Logistics,Liverpool,Birmingham NDC,05-08-2024,05-08-2024,0,On Time,1,0
SHP-2343,04-08-2024,DHL Supply Chain,Liverpool,Birmingham NDC,08-08-2024,08-08-2024,0,On Time,1,0
SHP-2344,05-08-2024,XPO Logistics,Hamburg,Birmingham NDC,08-08-2024,10-08-2024,2,Vehicle Breakdown,0,423.67
SHP-2345,05-08-2024,Wincanton,Rotterdam,Leeds RDC,08-08-2024,08-08-2024,0.2,On Time,1,46.06
SHP-2346,05-08-2024,XPO Logistics,Southampton,Leeds RDC,09-08-2024,11-08-2024,2.8,Customs Hold,0,866.28
SHP-2347,05-08-2024,Wincanton,Liverpool,Leeds RDC,08-08-2024,08-08-2024,0,On Time,1,0
SHP-2348,05-08-2024,Kuehne+Nagel,Rotterdam,Doncaster DC,06-08-2024,06-08-2024,0,On Time,1,0
SHP-2349,05-08-2024,Kuehne+Nagel,Southampton,Manchester DC,07-08-2024,08-08-2024,1.3,Documentation Error,0,376.22
SHP-2350,06-08-2024,CEVA Logistics,Hamburg,Doncaster DC,11-08-2024,11-08-2024,0,On Time,1,0
SHP-2351,06-08-2024,CEVA Logistics,Hamburg,Birmingham NDC,11-08-2024,11-08-2024,0.3,On Time,1,65.85
SHP-2352,06-08-2024,Wincanton,Hamburg,Manchester DC,09-08-2024,09-08-2024,0,On Time,1,0
SHP-2353,06-08-2024,DHL Supply Chain,Rotterdam,Manchester DC,09-08-2024,10-08-2024,1.9,Vehicle Breakdown,0,485.68
SHP-2354,06-08-2024,XPO Logistics,Hamburg,Leeds RDC,09-08-2024,09-08-2024,0.9,Documentation Error,1,329.9
SHP-2355,06-08-2024,Wincanton,Rotterdam,Birmingham NDC,07-08-2024,07-08-2024,0,On Time,1,0
SHP-2356,06-08-2024,DHL Supply Chain,Liverpool,Doncaster DC,10-08-2024,10-08-2024,0,On Time,1,0
SHP-2357,07-08-2024,DHL Supply Chain,Rotterdam,Leeds RDC,12-08-2024,13-08-2024,1.8,Weather Disruption,0,566.56
SHP-2358,07-08-2024,CEVA Logistics,Rotterdam,Doncaster DC,11-08-2024,11-08-2024,0,On Time,1,0
SHP-2359,07-08-2024,Kuehne+Nagel,Felixstowe,Doncaster DC,11-08-2024,11-08-2024,0,On Time,1,0
SHP-2360,07-08-2024,XPO Logistics,Liverpool,Doncaster DC,09-08-2024,09-08-2024,0,On Time,1,0
SHP-2361,07-08-2024,DHL Supply Chain,Felixstowe,Leeds RDC,08-08-2024,08-08-2024,0.5,On Time,1,154.27
SHP-2362,07-08-2024,DHL Supply Chain,Southampton,Birmingham NDC,12-08-2024,12-08-2024,0.5,On Time,1,206.44
SHP-2363,07-08-2024,XPO Logistics,Southampton,Doncaster DC,09-08-2024,09-08-2024,0,On Time,1,0
SHP-2364,07-08-2024,XPO Logistics,Hamburg,Manchester DC,10-08-2024,10-08-2024,0,On Time,1,0
SHP-2365,07-08-2024,DHL Supply Chain,Southampton,Leeds RDC,08-08-2024,08-08-2024,0.6,Customs Hold,1,277.83
SHP-2366,07-08-2024,CEVA Logistics,Felixstowe,Manchester DC,10-08-2024,11-08-2024,1.7,Driver Shortage,0,509.21
SHP-2367,08-08-2024,DHL Supply Chain,Felixstowe,Birmingham NDC,09-08-2024,09-08-2024,0.3,On Time,1,38.32
SHP-2368,08-08-2024,Kuehne+Nagel,Hamburg,Birmingham NDC,10-08-2024,10-08-2024,0,On Time,1,0
SHP-2369,08-08-2024,Kuehne+Nagel,Rotterdam,Birmingham NDC,13-08-2024,16-08-2024,3.2,Customs Hold,0,1252.18
SHP-2370,08-08-2024,Wincanton,Rotterdam,Manchester DC,11-08-2024,11-08-2024,0.4,On Time,1,138.95
SHP-2371,08-08-2024,Wincanton,Liverpool,Manchester DC,11-08-2024,11-08-2024,0,On Time,1,0
SHP-2372,08-08-2024,DHL Supply Chain,Southampton,Birmingham NDC,09-08-2024,09-08-2024,0.5,On Time,1,78.13
SHP-2373,08-08-2024,XPO Logistics,Liverpool,Manchester DC,12-08-2024,13-08-2024,1.4,Port Congestion,0,385.84
SHP-2374,08-08-2024,CEVA Logistics,Southampton,Doncaster DC,09-08-2024,09-08-2024,0.8,Customs Hold,1,113.48
SHP-2375,08-08-2024,CEVA Logistics,Hamburg,Manchester DC,09-08-2024,10-08-2024,1.1,Customs Hold,0,157.71
SHP-2376,08-08-2024,DHL Supply Chain,Hamburg,Leeds RDC,12-08-2024,12-08-2024,0.5,On Time,1,231.71
SHP-2377,09-08-2024,Wincanton,Liverpool,Leeds RDC,13-08-2024,13-08-2024,0.5,On Time,1,123.68
SHP-2378,09-08-2024,CEVA Logistics,Liverpool,Doncaster DC,13-08-2024,14-08-2024,1.2,Customs Hold,0,151.63
SHP-2379,09-08-2024,Wincanton,Rotterdam,Birmingham NDC,11-08-2024,13-08-2024,2.1,Driver Shortage,0,536.3
SHP-2380,09-08-2024,CEVA Logistics,Rotterdam,Leeds RDC,11-08-2024,11-08-2024,0,On Time,1,0
SHP-2381,09-08-2024,XPO Logistics,Hamburg,Leeds RDC,11-08-2024,11-08-2024,0,On Time,1,0
SHP-2382,10-08-2024,DHL Supply Chain,Liverpool,Leeds RDC,15-08-2024,17-08-2024,2.9,Weather Disruption,0,797.06
SHP-2383,10-08-2024,Kuehne+Nagel,Rotterdam,Birmingham NDC,11-08-2024,11-08-2024,0,On Time,1,0
SHP-2384,10-08-2024,XPO Logistics,Southampton,Doncaster DC,14-08-2024,14-08-2024,0.1,On Time,1,13.22
SHP-2385,11-08-2024,CEVA Logistics,Felixstowe,Leeds RDC,14-08-2024,15-08-2024,1.3,Port Congestion,0,599.56
SHP-2386,11-08-2024,XPO Logistics,Rotterdam,Leeds RDC,12-08-2024,14-08-2024,2.1,Documentation Error,0,289.46
SHP-2387,12-08-2024,CEVA Logistics,Hamburg,Birmingham NDC,17-08-2024,17-08-2024,0,On Time,1,0
SHP-2388,12-08-2024,Kuehne+Nagel,Felixstowe,Birmingham NDC,14-08-2024,14-08-2024,0.8,Driver Shortage,1,272.57
SHP-2389,12-08-2024,Wincanton,Liverpool,Doncaster DC,17-08-2024,18-08-2024,1.5,Vehicle Breakdown,0,566.51
SHP-2390,12-08-2024,Kuehne+Nagel,Felixstowe,Birmingham NDC,17-08-2024,17-08-2024,0.7,Customs Hold,1,203.97
SHP-2391,12-08-2024,Kuehne+Nagel,Liverpool,Birmingham NDC,17-08-2024,19-08-2024,2.1,Port Congestion,0,739.89
SHP-2392,12-08-2024,Wincanton,Felixstowe,Doncaster DC,13-08-2024,16-08-2024,3.6,Driver Shortage,0,1280.99
SHP-2393,12-08-2024,DHL Supply Chain,Southampton,Birmingham NDC,13-08-2024,13-08-2024,0.1,On Time,1,24.87
SHP-2394,12-08-2024,XPO Logistics,Felixstowe,Doncaster DC,14-08-2024,14-08-2024,0,On Time,1,0
SHP-2395,12-08-2024,DHL Supply Chain,Hamburg,Manchester DC,15-08-2024,16-08-2024,1.9,Carrier Delay,0,426.41
SHP-2396,13-08-2024,Kuehne+Nagel,Liverpool,Leeds RDC,17-08-2024,17-08-2024,0.4,On Time,1,109.49
SHP-2397,13-08-2024,XPO Logistics,Hamburg,Manchester DC,14-08-2024,15-08-2024,1.9,Port Congestion,0,857.83
SHP-2398,13-08-2024,Wincanton,Liverpool,Leeds RDC,17-08-2024,17-08-2024,0,On Time,1,0
SHP-2399,13-08-2024,Kuehne+Nagel,Rotterdam,Manchester DC,15-08-2024,15-08-2024,0.4,On Time,1,167.43
SHP-2400,13-08-2024,Kuehne+Nagel,Southampton,Doncaster DC,16-08-2024,18-08-2024,2.2,Port Congestion,0,293.29
SHP-2401,13-08-2024,XPO Logistics,Liverpool,Birmingham NDC,18-08-2024,18-08-2024,0,On Time,1,0
SHP-2402,13-08-2024,XPO Logistics,Rotterdam,Manchester DC,16-08-2024,16-08-2024,0.5,On Time,1,180.41
SHP-2403,13-08-2024,CEVA Logistics,Southampton,Doncaster DC,14-08-2024,15-08-2024,1.5,Vehicle Breakdown,0,666.89
SHP-2404,13-08-2024,CEVA Logistics,Rotterdam,Manchester DC,15-08-2024,16-08-2024,1,Carrier Delay,1,271.74
SHP-2405,14-08-2024,Wincanton,Liverpool,Leeds RDC,16-08-2024,18-08-2024,2,Weather Disruption,0,594.49
SHP-2406,14-08-2024,DHL Supply Chain,Liverpool,Leeds RDC,17-08-2024,17-08-2024,0,On Time,1,0
SHP-2407,14-08-2024,XPO Logistics,Felixstowe,Manchester DC,17-08-2024,18-08-2024,1.1,Vehicle Breakdown,0,167.62
SHP-2408,14-08-2024,DHL Supply Chain,Liverpool,Manchester DC,16-08-2024,17-08-2024,1.6,Port Congestion,0,485
SHP-2409,15-08-2024,Kuehne+Nagel,Hamburg,Doncaster DC,20-08-2024,20-08-2024,0,On Time,1,0
SHP-2410,15-08-2024,DHL Supply Chain,Southampton,Birmingham NDC,20-08-2024,20-08-2024,0,On Time,1,0
SHP-2411,15-08-2024,DHL Supply Chain,Southampton,Birmingham NDC,17-08-2024,18-08-2024,1,Vehicle Breakdown,1,278.44
SHP-2412,15-08-2024,CEVA Logistics,Rotterdam,Leeds RDC,18-08-2024,18-08-2024,0.3,On Time,1,54.22
SHP-2413,15-08-2024,DHL Supply Chain,Hamburg,Leeds RDC,16-08-2024,18-08-2024,2.3,Port Congestion,0,531.61
SHP-2414,15-08-2024,DHL Supply Chain,Rotterdam,Manchester DC,19-08-2024,19-08-2024,0.9,Driver Shortage,1,323.77
SHP-2415,15-08-2024,CEVA Logistics,Southampton,Leeds RDC,16-08-2024,16-08-2024,0,On Time,1,0
SHP-2416,16-08-2024,DHL Supply Chain,Felixstowe,Doncaster DC,17-08-2024,18-08-2024,1.5,Carrier Delay,0,692.43
SHP-2417,16-08-2024,CEVA Logistics,Liverpool,Manchester DC,21-08-2024,21-08-2024,0.7,Driver Shortage,1,262.91
SHP-2418,16-08-2024,Kuehne+Nagel,Rotterdam,Manchester DC,17-08-2024,17-08-2024,0,On Time,1,0
SHP-2419,16-08-2024,XPO Logistics,Rotterdam,Birmingham NDC,18-08-2024,18-08-2024,0.6,Documentation Error,1,122.92
SHP-2420,17-08-2024,Wincanton,Liverpool,Manchester DC,21-08-2024,21-08-2024,0.7,Weather Disruption,1,171.72
SHP-2421,17-08-2024,DHL Supply Chain,Southampton,Birmingham NDC,20-08-2024,22-08-2024,2.5,Port Congestion,0,415.9
SHP-2422,18-08-2024,Kuehne+Nagel,Felixstowe,Doncaster DC,19-08-2024,20-08-2024,1.2,Weather Disruption,0,236.7
SHP-2423,18-08-2024,CEVA Logistics,Hamburg,Manchester DC,20-08-2024,22-08-2024,2.9,Documentation Error,0,1284.07
SHP-2424,18-08-2024,DHL Supply Chain,Liverpool,Birmingham NDC,23-08-2024,23-08-2024,0.4,On Time,1,106.91
SHP-2425,19-08-2024,XPO Logistics,Rotterdam,Leeds RDC,23-08-2024,25-08-2024,2.8,Vehicle Breakdown,0,737.74
SHP-2426,19-08-2024,XPO Logistics,Felixstowe,Leeds RDC,24-08-2024,24-08-2024,0.8,Carrier Delay,1,223.96
SHP-2427,19-08-2024,DHL Supply Chain,Felixstowe,Birmingham NDC,20-08-2024,20-08-2024,0,On Time,1,0
SHP-2428,19-08-2024,CEVA Logistics,Felixstowe,Doncaster DC,21-08-2024,21-08-2024,0.1,On Time,1,19.88
SHP-2429,19-08-2024,Kuehne+Nagel,Southampton,Birmingham NDC,24-08-2024,24-08-2024,0,On Time,1,0
SHP-2430,19-08-2024,Wincanton,Hamburg,Leeds RDC,21-08-2024,22-08-2024,1.8,Weather Disruption,0,453.42
SHP-2431,19-08-2024,XPO Logistics,Liverpool,Leeds RDC,20-08-2024,20-08-2024,0.4,On Time,1,167.35
SHP-2432,19-08-2024,DHL Supply Chain,Rotterdam,Manchester DC,23-08-2024,23-08-2024,0,On Time,1,0
SHP-2433,19-08-2024,CEVA Logistics,Liverpool,Birmingham NDC,24-08-2024,24-08-2024,0,On Time,1,0
SHP-2434,19-08-2024,Kuehne+Nagel,Liverpool,Birmingham NDC,20-08-2024,20-08-2024,0.6,Port Congestion,1,75.29
SHP-2435,20-08-2024,DHL Supply Chain,Rotterdam,Birmingham NDC,25-08-2024,25-08-2024,0.4,On Time,1,185.01
SHP-2436,20-08-2024,Wincanton,Hamburg,Doncaster DC,21-08-2024,21-08-2024,0,On Time,1,0
SHP-2437,20-08-2024,Wincanton,Felixstowe,Manchester DC,24-08-2024,24-08-2024,0.8,Customs Hold,1,101.4
SHP-2438,20-08-2024,CEVA Logistics,Felixstowe,Birmingham NDC,25-08-2024,25-08-2024,0.2,On Time,1,60.17
SHP-2439,20-08-2024,Kuehne+Nagel,Liverpool,Leeds RDC,22-08-2024,23-08-2024,1.9,Port Congestion,0,405.31
SHP-2440,21-08-2024,Kuehne+Nagel,Rotterdam,Birmingham NDC,26-08-2024,26-08-2024,0,On Time,1,0
SHP-2441,21-08-2024,CEVA Logistics,Liverpool,Manchester DC,23-08-2024,23-08-2024,0,On Time,1,0
SHP-2442,21-08-2024,Kuehne+Nagel,Liverpool,Doncaster DC,24-08-2024,24-08-2024,0,On Time,1,0
SHP-2443,21-08-2024,CEVA Logistics,Felixstowe,Doncaster DC,22-08-2024,22-08-2024,0,On Time,1,0
SHP-2444,21-08-2024,DHL Supply Chain,Felixstowe,Birmingham NDC,23-08-2024,24-08-2024,1.2,Weather Disruption,0,420.93
SHP-2445,21-08-2024,DHL Supply Chain,Hamburg,Leeds RDC,26-08-2024,26-08-2024,0.1,On Time,1,26.47
SHP-2446,22-08-2024,Kuehne+Nagel,Southampton,Manchester DC,27-08-2024,28-08-2024,1.2,Driver Shortage,0,270.53
SHP-2447,22-08-2024,Kuehne+Nagel,Rotterdam,Leeds RDC,23-08-2024,24-08-2024,1.3,Vehicle Breakdown,0,487.99
SHP-2448,22-08-2024,CEVA Logistics,Southampton,Manchester DC,24-08-2024,24-08-2024,0,On Time,1,0
SHP-2449,22-08-2024,Wincanton,Liverpool,Birmingham NDC,24-08-2024,25-08-2024,1.8,Weather Disruption,0,863.57
SHP-2450,22-08-2024,Wincanton,Felixstowe,Manchester DC,27-08-2024,29-08-2024,2.4,Vehicle Breakdown,0,297.67
SHP-2451,22-08-2024,Kuehne+Nagel,Liverpool,Manchester DC,26-08-2024,27-08-2024,1.1,Documentation Error,0,263.73
SHP-2452,22-08-2024,Wincanton,Rotterdam,Leeds RDC,23-08-2024,23-08-2024,0,On Time,1,0
SHP-2453,22-08-2024,DHL Supply Chain,Rotterdam,Doncaster DC,25-08-2024,25-08-2024,0,On Time,1,0
SHP-2454,23-08-2024,Wincanton,Southampton,Birmingham NDC,27-08-2024,28-08-2024,1,Customs Hold,1,173.69
SHP-2455,23-08-2024,DHL Supply Chain,Rotterdam,Birmingham NDC,26-08-2024,26-08-2024,0.9,Documentation Error,1,397.94
SHP-2456,23-08-2024,Kuehne+Nagel,Felixstowe,Manchester DC,26-08-2024,27-08-2024,1.5,Weather Disruption,0,435.39
SHP-2457,23-08-2024,Wincanton,Rotterdam,Birmingham NDC,26-08-2024,26-08-2024,0.7,Documentation Error,1,217.77
SHP-2458,23-08-2024,XPO Logistics,Felixstowe,Manchester DC,27-08-2024,28-08-2024,1.1,Documentation Error,0,432.59
SHP-2459,23-08-2024,CEVA Logistics,Liverpool,Birmingham NDC,27-08-2024,28-08-2024,1.3,Carrier Delay,0,397.53
SHP-2460,23-08-2024,Kuehne+Nagel,Southampton,Leeds RDC,24-08-2024,24-08-2024,0,On Time,1,0
SHP-2461,23-08-2024,DHL Supply Chain,Rotterdam,Leeds RDC,24-08-2024,27-08-2024,3.9,Customs Hold,0,723.3
SHP-2462,23-08-2024,XPO Logistics,Hamburg,Leeds RDC,24-08-2024,24-08-2024,0,On Time,1,0
SHP-2463,23-08-2024,DHL Supply Chain,Hamburg,Birmingham NDC,28-08-2024,29-08-2024,1.4,Vehicle Breakdown,0,525.07
SHP-2464,24-08-2024,DHL Supply Chain,Southampton,Doncaster DC,28-08-2024,28-08-2024,0.7,Customs Hold,1,233.49
SHP-2465,24-08-2024,CEVA Logistics,Southampton,Birmingham NDC,25-08-2024,25-08-2024,0,On Time,1,0
SHP-2466,24-08-2024,Wincanton,Liverpool,Leeds RDC,28-08-2024,29-08-2024,1.1,Port Congestion,0,225.82
SHP-2467,25-08-2024,Wincanton,Felixstowe,Doncaster DC,27-08-2024,27-08-2024,0,On Time,1,0
SHP-2468,26-08-2024,Wincanton,Southampton,Leeds RDC,28-08-2024,28-08-2024,0,On Time,1,0
SHP-2469,26-08-2024,Wincanton,Southampton,Manchester DC,27-08-2024,27-08-2024,0,On Time,1,0
SHP-2470,26-08-2024,XPO Logistics,Rotterdam,Manchester DC,29-08-2024,31-08-2024,2.2,Vehicle Breakdown,0,357.34
SHP-2471,26-08-2024,DHL Supply Chain,Liverpool,Doncaster DC,27-08-2024,28-08-2024,1.7,Carrier Delay,0,794.58
SHP-2472,26-08-2024,Wincanton,Southampton,Birmingham NDC,31-08-2024,31-08-2024,0,On Time,1,0
SHP-2473,27-08-2024,Wincanton,Hamburg,Leeds RDC,29-08-2024,30-08-2024,1.5,Weather Disruption,0,560.59
SHP-2474,27-08-2024,CEVA Logistics,Liverpool,Doncaster DC,01-09-2024,01-09-2024,0.2,On Time,1,72.83
SHP-2475,27-08-2024,CEVA Logistics,Rotterdam,Doncaster DC,30-08-2024,30-08-2024,0.2,On Time,1,51.54
SHP-2476,27-08-2024,DHL Supply Chain,Hamburg,Doncaster DC,29-08-2024,29-08-2024,0.9,Customs Hold,1,202.08
SHP-2477,27-08-2024,XPO Logistics,Hamburg,Doncaster DC,30-08-2024,30-08-2024,0,On Time,1,0
SHP-2478,27-08-2024,XPO Logistics,Rotterdam,Doncaster DC,28-08-2024,28-08-2024,0.8,Port Congestion,1,106.83
SHP-2479,27-08-2024,XPO Logistics,Liverpool,Doncaster DC,01-09-2024,03-09-2024,2.7,Carrier Delay,0,389.48
SHP-2480,28-08-2024,CEVA Logistics,Felixstowe,Doncaster DC,30-08-2024,31-08-2024,1,Weather Disruption,1,426.75
SHP-2481,28-08-2024,DHL Supply Chain,Hamburg,Leeds RDC,29-08-2024,29-08-2024,0,On Time,1,0
SHP-2482,28-08-2024,Wincanton,Rotterdam,Doncaster DC,29-08-2024,29-08-2024,0,On Time,1,0
SHP-2483,28-08-2024,XPO Logistics,Rotterdam,Leeds RDC,01-09-2024,01-09-2024,0,On Time,1,0
SHP-2484,28-08-2024,Kuehne+Nagel,Hamburg,Manchester DC,30-08-2024,30-08-2024,0.5,On Time,1,150.26
SHP-2485,28-08-2024,Kuehne+Nagel,Liverpool,Birmingham NDC,01-09-2024,02-09-2024,1.1,Weather Disruption,0,482.3
SHP-2486,28-08-2024,Wincanton,Liverpool,Doncaster DC,01-09-2024,02-09-2024,1.2,Weather Disruption,0,330.43
SHP-2487,29-08-2024,Kuehne+Nagel,Felixstowe,Leeds RDC,30-08-2024,30-08-2024,0.2,On Time,1,83
SHP-2488,29-08-2024,XPO Logistics,Liverpool,Leeds RDC,30-08-2024,30-08-2024,0.9,Port Congestion,1,296.96
SHP-2489,29-08-2024,Wincanton,Liverpool,Leeds RDC,03-09-2024,05-09-2024,2.9,Driver Shortage,0,523.15
SHP-2490,29-08-2024,XPO Logistics,Rotterdam,Birmingham NDC,31-08-2024,01-09-2024,1,Carrier Delay,1,216.47
SHP-2491,29-08-2024,XPO Logistics,Hamburg,Leeds RDC,30-08-2024,30-08-2024,0.3,On Time,1,52.91
SHP-2492,29-08-2024,DHL Supply Chain,Felixstowe,Manchester DC,31-08-2024,31-08-2024,0.1,On Time,1,25.8
SHP-2493,29-08-2024,Kuehne+Nagel,Liverpool,Manchester DC,01-09-2024,01-09-2024,0.7,Driver Shortage,1,109.92
SHP-2494,29-08-2024,DHL Supply Chain,Felixstowe,Leeds RDC,01-09-2024,01-09-2024,0,On Time,1,0
SHP-2495,29-08-2024,Kuehne+Nagel,Rotterdam,Birmingham NDC,01-09-2024,02-09-2024,1.3,Weather Disruption,0,257.11
SHP-2496,30-08-2024,Kuehne+Nagel,Felixstowe,Doncaster DC,03-09-2024,04-09-2024,1,Documentation Error,1,442.01
SHP-2497,30-08-2024,CEVA Logistics,Southampton,Manchester DC,02-09-2024,02-09-2024,0,On Time,1,0
SHP-2498,30-08-2024,Wincanton,Liverpool,Doncaster DC,03-09-2024,04-09-2024,1.1,Driver Shortage,0,415.99
SHP-2499,30-08-2024,DHL Supply Chain,Felixstowe,Birmingham NDC,04-09-2024,05-09-2024,1.8,Port Congestion,0,620.78
SHP-2500,30-08-2024,Wincanton,Felixstowe,Leeds RDC,02-09-2024,02-09-2024,0.8,Port Congestion,1,237.9
SHP-2501,31-08-2024,Wincanton,Liverpool,Leeds RDC,04-09-2024,06-09-2024,2,Weather Disruption,0,875.83
SHP-2502,31-08-2024,XPO Logistics,Southampton,Birmingham NDC,03-09-2024,04-09-2024,1.1,Vehicle Breakdown,0,503.36
SHP-2503,01-09-2024,Kuehne+Nagel,Hamburg,Doncaster DC,04-09-2024,04-09-2024,0,On Time,1,0
SHP-2504,01-09-2024,Wincanton,Southampton,Birmingham NDC,04-09-2024,04-09-2024,0,On Time,1,0
SHP-2505,02-09-2024,XPO Logistics,Felixstowe,Doncaster DC,03-09-2024,03-09-2024,0.6,Weather Disruption,1,286.72
SHP-2506,02-09-2024,Kuehne+Nagel,Rotterdam,Birmingham NDC,05-09-2024,06-09-2024,1.1,Port Congestion,0,467.51
SHP-2507,02-09-2024,DHL Supply Chain,Liverpool,Doncaster DC,03-09-2024,04-09-2024,1.1,Port Congestion,0,275.43
SHP-2508,02-09-2024,DHL Supply Chain,Rotterdam,Doncaster DC,07-09-2024,08-09-2024,1.6,Weather Disruption,0,391.43
SHP-2509,02-09-2024,CEVA Logistics,Liverpool,Birmingham NDC,05-09-2024,05-09-2024,0.5,On Time,1,95.81
SHP-2510,02-09-2024,Kuehne+Nagel,Southampton,Manchester DC,03-09-2024,05-09-2024,2.4,Vehicle Breakdown,0,668.52
SHP-2511,02-09-2024,CEVA Logistics,Southampton,Leeds RDC,06-09-2024,06-09-2024,0.7,Weather Disruption,1,197.33
SHP-2512,02-09-2024,Wincanton,Felixstowe,Leeds RDC,06-09-2024,06-09-2024,0,On Time,1,0
SHP-2513,02-09-2024,CEVA Logistics,Rotterdam,Manchester DC,07-09-2024,07-09-2024,0,On Time,1,0
SHP-2514,02-09-2024,XPO Logistics,Hamburg,Doncaster DC,06-09-2024,06-09-2024,0,On Time,1,0
SHP-2515,03-09-2024,CEVA Logistics,Felixstowe,Birmingham NDC,06-09-2024,06-09-2024,0,On Time,1,0
SHP-2516,03-09-2024,Wincanton,Liverpool,Manchester DC,05-09-2024,06-09-2024,1.1,Driver Shortage,0,330.61
SHP-2517,03-09-2024,CEVA Logistics,Liverpool,Birmingham NDC,07-09-2024,07-09-2024,0,On Time,1,0
SHP-2518,03-09-2024,Wincanton,Rotterdam,Leeds RDC,06-09-2024,08-09-2024,2.2,Customs Hold,0,379.25
SHP-2519,03-09-2024,DHL Supply Chain,Rotterdam,Doncaster DC,05-09-2024,06-09-2024,1.3,Weather Disruption,0,563.09
SHP-2520,03-09-2024,DHL Supply Chain,Rotterdam,Birmingham NDC,07-09-2024,07-09-2024,0,On Time,1,0
SHP-2521,03-09-2024,Wincanton,Felixstowe,Doncaster DC,05-09-2024,05-09-2024,0,On Time,1,0
SHP-2522,03-09-2024,DHL Supply Chain,Liverpool,Birmingham NDC,04-09-2024,04-09-2024,0,On Time,1,0
SHP-2523,03-09-2024,Kuehne+Nagel,Southampton,Manchester DC,06-09-2024,06-09-2024,0.3,On Time,1,96.26
SHP-2524,03-09-2024,Wincanton,Hamburg,Birmingham NDC,04-09-2024,04-09-2024,0.1,On Time,1,45.29
SHP-2525,03-09-2024,CEVA Logistics,Felixstowe,Manchester DC,07-09-2024,07-09-2024,0,On Time,1,0
SHP-2526,04-09-2024,Wincanton,Rotterdam,Leeds RDC,08-09-2024,08-09-2024,0,On Time,1,0
SHP-2527,04-09-2024,Kuehne+Nagel,Rotterdam,Manchester DC,07-09-2024,07-09-2024,0.5,On Time,1,161.72
SHP-2528,04-09-2024,Kuehne+Nagel,Felixstowe,Doncaster DC,07-09-2024,08-09-2024,1.6,Driver Shortage,0,230.89
SHP-2529,04-09-2024,Kuehne+Nagel,Southampton,Leeds RDC,09-09-2024,10-09-2024,1.1,Driver Shortage,0,314.53
SHP-2530,04-09-2024,CEVA Logistics,Felixstowe,Manchester DC,08-09-2024,08-09-2024,0.9,Vehicle Breakdown,1,350.85
SHP-2531,04-09-2024,Kuehne+Nagel,Hamburg,Birmingham NDC,08-09-2024,10-09-2024,2,Carrier Delay,0,413.69
SHP-2532,04-09-2024,Wincanton,Liverpool,Leeds RDC,08-09-2024,09-09-2024,1.5,Port Congestion,0,693.99
SHP-2533,04-09-2024,DHL Supply Chain,Hamburg,Leeds RDC,07-09-2024,08-09-2024,1.1,Driver Shortage,0,205.03
SHP-2534,04-09-2024,Wincanton,Felixstowe,Birmingham NDC,09-09-2024,11-09-2024,2.1,Carrier Delay,0,905.52
SHP-2535,04-09-2024,CEVA Logistics,Liverpool,Birmingham NDC,08-09-2024,08-09-2024,0,On Time,1,0
SHP-2536,05-09-2024,DHL Supply Chain,Hamburg,Doncaster DC,06-09-2024,06-09-2024,0,On Time,1,0
SHP-2537,05-09-2024,Kuehne+Nagel,Liverpool,Doncaster DC,09-09-2024,09-09-2024,0,On Time,1,0
SHP-2538,05-09-2024,DHL Supply Chain,Liverpool,Birmingham NDC,09-09-2024,10-09-2024,1.2,Port Congestion,0,164.34
SHP-2539,05-09-2024,Wincanton,Felixstowe,Birmingham NDC,08-09-2024,08-09-2024,0.5,On Time,1,201.27
SHP-2540,05-09-2024,CEVA Logistics,Felixstowe,Leeds RDC,08-09-2024,08-09-2024,0,On Time,1,0
SHP-2541,05-09-2024,DHL Supply Chain,Liverpool,Leeds RDC,10-09-2024,11-09-2024,1.3,Documentation Error,0,536.54
SHP-2542,05-09-2024,Kuehne+Nagel,Rotterdam,Manchester DC,07-09-2024,07-09-2024,0.8,Customs Hold,1,140.92
SHP-2543,05-09-2024,CEVA Logistics,Liverpool,Doncaster DC,06-09-2024,06-09-2024,0,On Time,1,0
