date,warehouse_id,shift,inbound_units,outbound_units,headcount,labour_hours,cost_per_unit_gbp,total_cost_gbp,throughput_rate
01-10-2024,WH-DON-02,Night,613,544,25,185.4,3.279,1783.78,2.93
01-10-2024,WH-DON-02,Twilight,567,503,19,112.5,2.203,1108.11,4.47
01-10-2024,WH-LEE-01,Day,561,558,31,238.4,2.675,1492.65,2.34
01-10-2024,WH-LEE-01,Night,656,589,20,150,2.201,1296.39,3.93
01-10-2024,WH-LEE-01,Twilight,625,590,14,78.9,2.129,1256.11,7.48
02-10-2024,WH-DON-01,Day,927,1004,37,273.9,3.223,3235.89,3.67
02-10-2024,WH-DON-01,Night,945,996,23,180.7,3.145,3132.42,5.51
02-10-2024,WH-DON-01,Twilight,922,843,14,78.3,2.566,2163.14,10.77
02-10-2024,WH-DON-02,Day,665,674,45,345.8,2.404,1620.3,1.95
02-10-2024,WH-DON-02,Night,678,595,17,129.8,2.013,1197.73,4.58
02-10-2024,WH-DON-02,Twilight,736,732,22,131.1,2.585,1892.22,5.58
02-10-2024,WH-LEE-01,Day,651,697,41,309.3,2.346,1635.16,2.25
02-10-2024,WH-LEE-01,Night,539,527,30,230.9,3.096,1631.59,2.28
02-10-2024,WH-LEE-01,Twilight,602,587,24,141,3.328,1953.54,4.16
03-10-2024,WH-DON-01,Day,900,892,42,320.6,2.242,1999.86,2.78
03-10-2024,WH-DON-01,Night,927,747,24,186.8,2.677,1999.72,4
03-10-2024,WH-DON-01,Twilight,943,963,30,165.6,2.285,2200.45,5.82
03-10-2024,WH-DON-02,Day,654,749,32,236.7,2.037,1525.71,3.16
03-10-2024,WH-DON-02,Night,664,646,19,150.7,2.581,1667.33,4.29
03-10-2024,WH-DON-02,Twilight,588,525,19,108.1,2.607,1368.68,4.86
03-10-2024,WH-LEE-01,Day,416,403,33,253.4,3.103,1250.51,1.59
03-10-2024,WH-LEE-01,Night,634,679,28,220.3,2.394,1625.53,3.08
03-10-2024,WH-LEE-01,Twilight,581,485,17,97.9,2.315,1122.77,4.95
04-10-2024,WH-DON-01,Day,826,716,27,202.4,3.047,2181.65,3.54
04-10-2024,WH-DON-01,Night,883,859,27,204.3,3.135,2692.96,4.2
04-10-2024,WH-DON-01,Twilight,905,866,17,95.8,2.37,2052.42,9.04
04-10-2024,WH-DON-02,Day,662,644,31,234.4,2.664,1715.62,2.75
04-10-2024,WH-DON-02,Night,572,545,18,142.8,2.945,1605.02,3.82
04-10-2024,WH-DON-02,Twilight,573,647,15,87.4,2.584,1671.85,7.4
04-10-2024,WH-LEE-01,Day,601,609,40,307.8,3.025,1842.22,1.98
04-10-2024,WH-LEE-01,Night,626,641,26,201,3.324,2130.68,3.19
04-10-2024,WH-LEE-01,Twilight,531,461,19,105.3,2.143,987.92,4.38
05-10-2024,WH-DON-01,Day,980,982,36,277.4,3.166,3109.01,3.54
05-10-2024,WH-DON-01,Night,886,919,27,204.5,2.084,1915.2,4.49
05-10-2024,WH-DON-02,Day,641,646,37,287.1,1.881,1215.13,2.25
05-10-2024,WH-DON-02,Night,627,586,28,223.3,2.019,1183.13,2.62
05-10-2024,WH-LEE-01,Day,686,609,32,243.8,2.911,1772.8,2.5
05-10-2024,WH-LEE-01,Night,604,597,17,125.4,2.961,1767.72,4.76
07-10-2024,WH-DON-01,Day,750,811,35,259.7,1.924,1560.36,3.12
07-10-2024,WH-DON-01,Night,871,899,20,158.8,2.876,2585.52,5.66
07-10-2024,WH-DON-01,Twilight,911,783,24,140.4,2.869,2246.43,5.58
07-10-2024,WH-DON-02,Day,625,621,43,336.4,2.796,1736.32,1.85
07-10-2024,WH-DON-02,Night,677,715,23,182.7,2.178,1557.27,3.91
07-10-2024,WH-DON-02,Twilight,618,585,27,151.1,3.022,1767.87,3.87
07-10-2024,WH-LEE-01,Day,610,532,39,303.5,2.462,1309.78,1.75
07-10-2024,WH-LEE-01,Night,744,721,26,192.8,2.526,1821.25,3.74
07-10-2024,WH-LEE-01,Twilight,587,437,20,118,1.9,830.3,3.7
08-10-2024,WH-DON-01,Day,948,952,29,217.5,2.163,2059.18,4.38
08-10-2024,WH-DON-01,Night,1104,1021,28,216.8,2.019,2061.4,4.71
08-10-2024,WH-DON-01,Twilight,944,905,15,89.2,2.604,2356.62,10.15
08-10-2024,WH-DON-02,Day,682,711,27,200,3.055,2172.11,3.56
08-10-2024,WH-DON-02,Night,545,520,18,141.7,2.565,1333.8,3.67
08-10-2024,WH-DON-02,Twilight,665,638,22,129.9,2.469,1575.22,4.91
08-10-2024,WH-LEE-01,Day,820,755,28,218.7,3.296,2488.48,3.45
08-10-2024,WH-LEE-01,Night,656,636,28,211,2.258,1436.09,3.01
08-10-2024,WH-LEE-01,Twilight,671,700,26,144.9,2.255,1578.5,4.83
09-10-2024,WH-DON-01,Day,886,774,44,341.1,3.163,2448.16,2.27
09-10-2024,WH-DON-01,Night,911,1014,25,188.1,3.383,3430.36,5.39
09-10-2024,WH-DON-01,Twilight,956,894,15,83.1,2.285,2042.79,10.76
09-10-2024,WH-DON-02,Day,694,640,30,233.1,2.214,1416.96,2.75
09-10-2024,WH-DON-02,Night,681,706,29,231.9,2.736,1931.62,3.04
09-10-2024,WH-DON-02,Twilight,618,545,30,169.2,3.01,1640.45,3.22
09-10-2024,WH-LEE-01,Day,677,642,48,360.1,3.028,1943.98,1.78
09-10-2024,WH-LEE-01,Night,582,579,17,133.8,3.043,1761.9,4.33
09-10-2024,WH-LEE-01,Twilight,727,605,18,102.1,1.984,1200.32,5.93
10-10-2024,WH-DON-01,Day,819,756,24,179,2.955,2233.98,4.22
10-10-2024,WH-DON-01,Night,805,836,15,119.8,3.031,2533.92,6.98
10-10-2024,WH-DON-01,Twilight,836,832,25,141.4,2.908,2419.46,5.88
10-10-2024,WH-DON-02,Day,530,454,22,170.4,2.703,1227.16,2.66
10-10-2024,WH-DON-02,Night,699,675,28,207.8,2.708,1827.9,3.25
10-10-2024,WH-DON-02,Twilight,677,722,22,125.1,2.771,2000.66,5.77
10-10-2024,WH-LEE-01,Day,690,585,41,325.2,2.683,1569.55,1.8
10-10-2024,WH-LEE-01,Night,652,598,24,182.4,1.883,1126.03,3.28
10-10-2024,WH-LEE-01,Twilight,697,685,14,82.5,1.902,1302.87,8.3
11-10-2024,WH-DON-01,Day,940,831,48,371.5,2.751,2286.08,2.24
11-10-2024,WH-DON-01,Night,900,860,25,184.2,3.078,2647.08,4.67
11-10-2024,WH-DON-01,Twilight,930,854,17,97.1,2.628,2244.31,8.8
11-10-2024,WH-DON-02,Day,685,672,39,308.3,1.907,1281.5,2.18
11-10-2024,WH-DON-02,Night,634,648,29,230.9,2.873,1861.7,2.81
11-10-2024,WH-DON-02,Twilight,645,595,28,159.1,2.171,1291.74,3.74
11-10-2024,WH-LEE-01,Day,447,407,40,306.3,2.627,1069.19,1.33
11-10-2024,WH-LEE-01,Night,607,628,29,227,2.085,1309.38,2.77
11-10-2024,WH-LEE-01,Twilight,690,711,20,114.6,3.342,2376.16,6.2
12-10-2024,WH-DON-01,Day,1015,1007,41,302.7,2.747,2766.23,3.33
12-10-2024,WH-DON-01,Night,988,934,21,160.5,2.939,2745.03,5.82
12-10-2024,WH-DON-02,Day,572,581,29,221.1,2.585,1501.88,2.63
12-10-2024,WH-DON-02,Night,733,699,15,114.3,3.233,2259.87,6.12
12-10-2024,WH-LEE-01,Day,587,676,31,241.8,2.808,1898.21,2.8
12-10-2024,WH-LEE-01,Night,576,553,24,187,2.488,1375.86,2.96
14-10-2024,WH-DON-01,Day,1010,921,37,290,2.539,2338.42,3.18
14-10-2024,WH-DON-01,Night,879,799,15,111.3,2.814,2248.39,7.18
14-10-2024,WH-DON-01,Twilight,806,738,26,144.6,3.003,2216.21,5.1
14-10-2024,WH-DON-02,Day,629,623,23,172.3,2.245,1398.63,3.62
14-10-2024,WH-DON-02,Night,641,595,27,204.9,2.99,1779.05,2.9
14-10-2024,WH-DON-02,Twilight,709,667,17,95.7,3.252,2169.08,6.97
14-10-2024,WH-LEE-01,Day,531,489,33,252.4,2.775,1356.97,1.94
14-10-2024,WH-LEE-01,Night,682,578,27,215.3,1.911,1104.56,2.68
14-10-2024,WH-LEE-01,Twilight,641,655,22,129.1,2.505,1640.77,5.07
15-10-2024,WH-DON-01,Day,891,860,44,341.7,2.459,2114.74,2.52
15-10-2024,WH-DON-01,Night,950,940,20,153.7,2.627,2469.38,6.12
15-10-2024,WH-DON-01,Twilight,983,871,30,171.4,2.219,1932.75,5.08
15-10-2024,WH-DON-02,Day,582,502,28,221.5,2.501,1255.5,2.27
15-10-2024,WH-DON-02,Night,696,718,27,206.5,2.117,1520.01,3.48
15-10-2024,WH-DON-02,Twilight,612,585,30,179.8,2.342,1370.07,3.25
15-10-2024,WH-LEE-01,Day,569,571,31,242.8,2.127,1214.52,2.35
15-10-2024,WH-LEE-01,Night,667,648,22,166.1,2.255,1461.24,3.9
15-10-2024,WH-LEE-01,Twilight,598,601,30,179.3,2.875,1727.88,3.35
16-10-2024,WH-DON-01,Day,927,899,42,314.3,3.117,2802.18,2.86
16-10-2024,WH-DON-01,Night,953,894,26,206.2,2.754,2462.08,4.34
16-10-2024,WH-DON-01,Twilight,848,819,22,131.9,1.989,1628.99,6.21
16-10-2024,WH-DON-02,Day,646,689,24,185.5,3.222,2219.96,3.71
16-10-2024,WH-DON-02,Night,589,560,15,113.8,3.359,1881.04,4.92
16-10-2024,WH-DON-02,Twilight,638,491,27,151,2.906,1426.85,3.25
16-10-2024,WH-LEE-01,Day,683,685,43,339.2,2.872,1967.32,2.02
16-10-2024,WH-LEE-01,Night,663,701,22,165.3,3.332,2335.73,4.24
16-10-2024,WH-LEE-01,Twilight,698,778,20,111.4,2.959,2302.1,6.98
17-10-2024,WH-DON-01,Day,886,781,40,319.9,3.113,2431.25,2.44
17-10-2024,WH-DON-01,Night,923,918,23,177.5,1.967,1805.71,5.17
17-10-2024,WH-DON-01,Twilight,879,758,19,109.9,2.926,2217.91,6.9
17-10-2024,WH-DON-02,Day,639,555,30,240,2.365,1312.58,2.31
17-10-2024,WH-DON-02,Night,561,574,22,164.2,3.059,1755.87,3.5
17-10-2024,WH-DON-02,Twilight,617,695,18,102.5,2.779,1931.4,6.78
17-10-2024,WH-LEE-01,Day,665,636,47,365.9,2.613,1661.87,1.74
17-10-2024,WH-LEE-01,Night,711,654,30,223.9,1.915,1252.41,2.92
17-10-2024,WH-LEE-01,Twilight,659,597,14,79.2,2.187,1305.64,7.54
18-10-2024,WH-DON-01,Day,851,724,34,271.1,2.148,1555.15,2.67
18-10-2024,WH-DON-01,Night,951,894,18,141.4,3.095,2766.93,6.32
18-10-2024,WH-DON-01,Twilight,915,977,30,178.7,2.235,2183.59,5.47
18-10-2024,WH-DON-02,Day,585,621,45,339.3,3.074,1908.95,1.83
18-10-2024,WH-DON-02,Night,666,522,19,144,1.987,1037.21,3.62
18-10-2024,WH-DON-02,Twilight,578,565,16,90.1,2.938,1659.97,6.27
18-10-2024,WH-LEE-01,Day,616,604,44,337.4,3.325,2008.3,1.79
18-10-2024,WH-LEE-01,Night,666,608,30,233.6,3.24,1969.92,2.6
18-10-2024,WH-LEE-01,Twilight,633,549,23,135,3.225,1770.53,4.07
19-10-2024,WH-DON-01,Day,848,745,30,236,2.79,2078.55,3.16
19-10-2024,WH-DON-01,Night,872,777,23,171.2,2.851,2215.23,4.54
19-10-2024,WH-DON-02,Day,650,526,35,279.6,3.355,1764.73,1.88
19-10-2024,WH-DON-02,Night,633,600,27,202.5,3.353,2011.8,2.96
19-10-2024,WH-LEE-01,Day,702,708,44,338.2,2.518,1782.74,2.09
19-10-2024,WH-LEE-01,Night,703,752,16,122.3,2.29,1722.08,6.15
21-10-2024,WH-DON-01,Day,901,879,25,189.8,2.95,2593.05,4.63
21-10-2024,WH-DON-01,Night,878,867,15,117.8,3.357,2910.52,7.36
21-10-2024,WH-DON-01,Twilight,978,1027,26,149.5,2.879,2956.73,6.87
21-10-2024,WH-DON-02,Day,607,519,32,236.7,2.266,1176.05,2.19
21-10-2024,WH-DON-02,Night,656,585,28,212.5,2.972,1738.62,2.75
21-10-2024,WH-DON-02,Twilight,639,552,21,117.8,2.842,1568.78,4.69
21-10-2024,WH-LEE-01,Day,694,672,44,329.2,2.291,1539.55,2.04
21-10-2024,WH-LEE-01,Night,711,551,24,178.7,2.709,1492.66,3.08
21-10-2024,WH-LEE-01,Twilight,742,785,20,110.6,2.593,2035.5,7.1
22-10-2024,WH-DON-01,Day,993,998,45,336.9,3.137,3130.73,2.96
22-10-2024,WH-DON-01,Night,919,941,16,126.1,1.859,1749.32,7.46
22-10-2024,WH-DON-01,Twilight,916,955,19,107.3,3.095,2955.73,8.9
22-10-2024,WH-DON-02,Day,625,593,25,197.4,1.885,1117.81,3
22-10-2024,WH-DON-02,Night,681,576,17,130,3.382,1948.03,4.43
22-10-2024,WH-DON-02,Twilight,678,629,26,154.4,2.859,1798.31,4.07
22-10-2024,WH-LEE-01,Day,803,753,33,261.5,2.872,2162.62,2.88
22-10-2024,WH-LEE-01,Night,643,654,28,222.7,2.505,1638.27,2.94
22-10-2024,WH-LEE-01,Twilight,750,743,23,127,2.533,1882.02,5.85
23-10-2024,WH-DON-01,Day,947,944,28,210.2,1.869,1764.34,4.49
23-10-2024,WH-DON-01,Night,865,848,16,122.3,3.033,2571.98,6.93
23-10-2024,WH-DON-01,Twilight,911,784,15,86.1,1.955,1532.72,9.11
23-10-2024,WH-DON-02,Day,587,502,40,310.8,3.028,1520.06,1.62
23-10-2024,WH-DON-02,Night,634,588,28,216.7,3.081,1811.63,2.71
23-10-2024,WH-DON-02,Twilight,675,620,23,135.4,3.037,1882.94,4.58
23-10-2024,WH-LEE-01,Day,656,493,30,226.5,2.748,1354.76,2.18
23-10-2024,WH-LEE-01,Night,687,582,24,184.2,2.633,1532.41,3.16
23-10-2024,WH-LEE-01,Twilight,582,585,17,100.4,2.732,1598.22,5.83
24-10-2024,WH-DON-01,Day,772,780,26,193.2,2.191,1708.98,4.04
24-10-2024,WH-DON-01,Night,828,921,15,110.9,3.115,2868.92,8.3
24-10-2024,WH-DON-01,Twilight,922,830,18,99.4,2.156,1789.48,8.35
24-10-2024,WH-DON-02,Day,635,573,32,250.2,2.883,1651.96,2.29
24-10-2024,WH-DON-02,Night,734,738,15,117.6,1.89,1394.82,6.28
24-10-2024,WH-DON-02,Twilight,621,489,28,160.3,3.21,1569.69,3.05
24-10-2024,WH-LEE-01,Day,621,644,48,378,2.458,1582.95,1.7
24-10-2024,WH-LEE-01,Night,638,671,17,133.3,2.682,1799.62,5.03
24-10-2024,WH-LEE-01,Twilight,792,813,16,90.6,2.653,2156.89,8.97
25-10-2024,WH-DON-01,Day,830,794,41,306.3,2.847,2260.52,2.59
25-10-2024,WH-DON-01,Night,967,864,29,230.5,2.908,2512.51,3.75
25-10-2024,WH-DON-01,Twilight,861,726,16,92.2,2.806,2037.16,7.87
25-10-2024,WH-DON-02,Day,686,689,38,284,2.285,1574.37,2.43
25-10-2024,WH-DON-02,Night,621,633,17,132.7,1.918,1214.09,4.77
25-10-2024,WH-DON-02,Twilight,621,530,20,117.9,1.873,992.69,4.5
25-10-2024,WH-LEE-01,Day,624,698,22,174.4,2.526,1763.15,4
25-10-2024,WH-LEE-01,Night,703,641,20,147.7,3.182,2039.66,4.34
25-10-2024,WH-LEE-01,Twilight,629,556,18,102.2,2.537,1410.57,5.44
26-10-2024,WH-DON-01,Day,905,828,41,320.9,2.443,2022.8,2.58
26-10-2024,WH-DON-01,Night,808,652,17,126.8,2.846,1855.59,5.14
26-10-2024,WH-DON-02,Day,696,710,29,230.2,2.23,1583.3,3.08
26-10-2024,WH-DON-02,Night,666,604,29,215.7,3.253,1964.81,2.8
26-10-2024,WH-LEE-01,Day,660,666,23,171.1,1.934,1288.04,3.89
26-10-2024,WH-LEE-01,Night,602,548,15,117.6,2.835,1553.58,4.66
28-10-2024,WH-DON-01,Day,861,950,25,186.1,3.176,3017.2,5.1
28-10-2024,WH-DON-01,Night,921,802,29,221.6,1.929,1547.06,3.62
28-10-2024,WH-DON-01,Twilight,886,916,25,145.9,2.636,2414.58,6.28
28-10-2024,WH-DON-02,Day,573,523,26,194.2,2.057,1075.81,2.69
28-10-2024,WH-DON-02,Night,637,614,26,198.1,2.672,1640.61,3.1
28-10-2024,WH-DON-02,Twilight,728,752,16,96,3.222,2422.94,7.83
28-10-2024,WH-LEE-01,Day,766,752,28,214.6,2.703,2032.66,3.5
28-10-2024,WH-LEE-01,Night,682,687,19,140,2.649,1819.86,4.91
28-10-2024,WH-LEE-01,Twilight,689,639,21,118.4,2.994,1913.17,5.4
29-10-2024,WH-DON-01,Day,958,935,46,344.1,2.613,2443.16,2.72
29-10-2024,WH-DON-01,Night,775,728,23,178.1,3.158,2299.02,4.09
29-10-2024,WH-DON-01,Twilight,912,855,23,137.7,2.105,1799.78,6.21
29-10-2024,WH-DON-02,Day,717,647,35,257.7,2.756,1783.13,2.51
29-10-2024,WH-DON-02,Night,661,643,15,118.1,3.226,2074.32,5.44
29-10-2024,WH-DON-02,Twilight,746,726,29,164,3.23,2344.98,4.43
29-10-2024,WH-LEE-01,Day,658,585,22,167.6,3.113,1821.11,3.49
29-10-2024,WH-LEE-01,Night,687,660,16,120.9,1.959,1292.94,5.46
29-10-2024,WH-LEE-01,Twilight,772,776,17,96.8,2.827,2193.75,8.02
30-10-2024,WH-DON-01,Day,977,954,30,223.2,2.956,2820.02,4.27
30-10-2024,WH-DON-01,Night,881,917,30,234.8,2.721,2495.16,3.91
30-10-2024,WH-DON-01,Twilight,924,993,21,122.8,3.161,3138.87,8.09
30-10-2024,WH-DON-02,Day,636,635,31,245.8,2.965,1882.77,2.58
30-10-2024,WH-DON-02,Night,775,740,29,230.3,2.733,2022.42,3.21
30-10-2024,WH-DON-02,Twilight,606,579,24,143.9,2.027,1173.63,4.02
30-10-2024,WH-LEE-01,Day,626,595,39,311.2,2.003,1191.79,1.91
30-10-2024,WH-LEE-01,Night,652,590,23,175.8,2.25,1327.5,3.36
30-10-2024,WH-LEE-01,Twilight,695,671,19,110.7,2.849,1911.68,6.06
31-10-2024,WH-DON-01,Day,900,953,36,270.5,3.03,2887.59,3.52
31-10-2024,WH-DON-01,Night,891,876,19,140.8,2.062,1806.31,6.22
31-10-2024,WH-DON-01,Twilight,835,908,29,171.6,2.745,2492.46,5.29
31-10-2024,WH-DON-02,Day,663,625,27,202.4,2.957,1848.12,3.09
31-10-2024,WH-DON-02,Night,736,729,19,145.6,2.895,2110.45,5.01
31-10-2024,WH-DON-02,Twilight,735,620,22,126.7,2.409,1493.58,4.89
31-10-2024,WH-LEE-01,Day,670,633,47,372.3,2.881,1823.67,1.7
31-10-2024,WH-LEE-01,Night,706,657,20,148.4,2.669,1753.53,4.43
31-10-2024,WH-LEE-01,Twilight,667,615,19,112.3,1.861,1144.52,5.48
01-11-2024,WH-DON-01,Day,1054,1012,26,206.1,2.54,2570.48,4.91
01-11-2024,WH-DON-01,Night,1120,1188,26,196.7,2.678,3181.46,6.04
01-11-2024,WH-DON-01,Twilight,1051,1055,15,85.9,2.109,2224.99,12.28
01-11-2024,WH-DON-02,Day,724,761,22,176,2.752,2094.27,4.32
01-11-2024,WH-DON-02,Night,843,803,17,125.4,2.156,1731.27,6.4
01-11-2024,WH-DON-02,Twilight,705,687,21,123.2,2.447,1681.09,5.58
01-11-2024,WH-LEE-01,Day,909,900,30,235.8,2.456,2210.4,3.82
01-11-2024,WH-LEE-01,Night,793,863,21,166.3,3.526,3042.94,5.19
01-11-2024,WH-LEE-01,Twilight,839,827,28,155.9,3.49,2886.23,5.3
02-11-2024,WH-DON-01,Day,1108,1128,26,199.3,3.18,3587.04,5.66
02-11-2024,WH-DON-01,Night,1043,942,26,202.8,2.577,2427.53,4.64
02-11-2024,WH-DON-02,Day,763,665,41,317.1,3.387,2252.36,2.1
02-11-2024,WH-DON-02,Night,698,669,21,155.8,2.737,1831.05,4.29
02-11-2024,WH-LEE-01,Day,713,733,30,232.6,3.149,2308.22,3.15
02-11-2024,WH-LEE-01,Night,748,746,18,133.6,2.436,1817.26,5.58
04-11-2024,WH-DON-01,Day,1059,1095,23,183,3.662,4009.89,5.98
04-11-2024,WH-DON-01,Night,948,885,17,131.7,3.293,2914.31,6.72
04-11-2024,WH-DON-01,Twilight,1021,884,26,149.8,2.929,2589.24,5.9
04-11-2024,WH-DON-02,Day,837,881,24,184.7,3.484,3069.4,4.77
04-11-2024,WH-DON-02,Night,769,830,17,130.2,2.821,2341.43,6.37
04-11-2024,WH-DON-02,Twilight,871,788,19,108.4,3.652,2877.78,7.27
04-11-2024,WH-LEE-01,Day,819,791,28,214.8,2.804,2217.96,3.68
04-11-2024,WH-LEE-01,Night,734,706,20,156.2,2.612,1844.07,4.52
04-11-2024,WH-LEE-01,Twilight,859,849,24,132.9,3.172,2693.03,6.39
05-11-2024,WH-DON-01,Day,1027,1003,32,248.4,2.1,2106.3,4.04
05-11-2024,WH-DON-01,Night,1042,1029,19,141.2,2.822,2903.84,7.29
05-11-2024,WH-DON-01,Twilight,1124,1070,18,107.5,3.007,3217.49,9.95
05-11-2024,WH-DON-02,Day,806,774,43,320.1,3.776,2922.62,2.42
05-11-2024,WH-DON-02,Night,716,669,16,122.1,3.678,2460.58,5.48
05-11-2024,WH-DON-02,Twilight,821,901,16,92.1,2.274,2048.87,9.78
05-11-2024,WH-LEE-01,Day,746,758,46,338.6,3.123,2367.23,2.24
05-11-2024,WH-LEE-01,Night,771,745,21,157.1,2.432,1811.84,4.74
05-11-2024,WH-LEE-01,Twilight,825,818,14,83.1,2.445,2000.01,9.84
06-11-2024,WH-DON-01,Day,1091,942,22,163.6,2.477,2333.33,5.76
06-11-2024,WH-DON-01,Night,1151,1109,20,147.7,3.44,3814.96,7.51
06-11-2024,WH-DON-01,Twilight,1098,1098,18,105.3,3.124,3430.15,10.43
06-11-2024,WH-DON-02,Day,797,818,25,190.3,2.894,2367.29,4.3
06-11-2024,WH-DON-02,Night,789,709,22,174.6,3.031,2148.98,4.06
06-11-2024,WH-DON-02,Twilight,748,787,18,102.3,2.893,2276.79,7.69
06-11-2024,WH-LEE-01,Day,767,749,28,211,3.631,2719.62,3.55
06-11-2024,WH-LEE-01,Night,627,619,23,171.2,3.255,2014.85,3.62
06-11-2024,WH-LEE-01,Twilight,707,631,25,145.9,3.629,2289.9,4.32
07-11-2024,WH-DON-01,Day,964,914,37,275.5,3.18,2906.52,3.32
07-11-2024,WH-DON-01,Night,1104,1105,26,203.9,2.409,2661.94,5.42
07-11-2024,WH-DON-01,Twilight,1059,1111,25,142.8,2.605,2894.16,7.78
07-11-2024,WH-DON-02,Day,791,726,29,230.9,3.096,2247.7,3.14
07-11-2024,WH-DON-02,Night,771,753,30,229.6,3.666,2760.5,3.28
07-11-2024,WH-DON-02,Twilight,750,778,20,114.9,3.788,2947.06,6.77
07-11-2024,WH-LEE-01,Day,824,896,48,372.1,3.146,2818.82,2.41
07-11-2024,WH-LEE-01,Night,847,919,28,219.1,2.158,1983.2,4.19
07-11-2024,WH-LEE-01,Twilight,777,830,23,132.2,3.3,2739,6.28
08-11-2024,WH-DON-01,Day,1032,1071,32,255.8,3.11,3330.81,4.19
08-11-2024,WH-DON-01,Night,1105,1118,30,222.4,3.532,3948.78,5.03
08-11-2024,WH-DON-01,Twilight,1147,1030,17,95.3,2.769,2852.07,10.81
08-11-2024,WH-DON-02,Day,619,586,45,338.2,3.279,1921.49,1.73
08-11-2024,WH-DON-02,Night,796,653,16,121.1,3.596,2348.19,5.39
08-11-2024,WH-DON-02,Twilight,710,718,24,139.4,3.107,2230.83,5.15
08-11-2024,WH-LEE-01,Day,831,767,22,168,2.794,2143,4.57
08-11-2024,WH-LEE-01,Night,815,754,23,177.4,3.213,2422.6,4.25
08-11-2024,WH-LEE-01,Twilight,847,798,29,160.4,2.675,2134.65,4.98
09-11-2024,WH-DON-01,Day,998,877,46,354.2,2.997,2628.37,2.48
09-11-2024,WH-DON-01,Night,1085,1030,19,148.9,2.398,2469.94,6.92
09-11-2024,WH-DON-02,Day,744,795,26,202.6,2.12,1685.4,3.92
09-11-2024,WH-DON-02,Night,802,740,15,114.3,3.475,2571.5,6.47
09-11-2024,WH-LEE-01,Day,730,742,38,295.6,2.664,1976.69,2.51
09-11-2024,WH-LEE-01,Night,646,618,27,207.5,2.521,1557.98,2.98
11-11-2024,WH-DON-01,Day,985,1014,36,287,2.185,2215.59,3.53
11-11-2024,WH-DON-01,Night,960,990,14,105,3.153,3121.47,9.43
11-11-2024,WH-DON-01,Twilight,1081,1030,18,106.2,3.693,3803.79,9.7
11-11-2024,WH-DON-02,Day,761,626,28,222.7,2.531,1584.41,2.81
11-11-2024,WH-DON-02,Night,712,664,23,177.8,3.26,2164.64,3.73
11-11-2024,WH-DON-02,Twilight,813,733,30,172,2.296,1682.97,4.26
11-11-2024,WH-LEE-01,Day,840,833,48,377.7,2.83,2357.39,2.21
11-11-2024,WH-LEE-01,Night,688,631,24,184.9,3.13,1975.03,3.41
11-11-2024,WH-LEE-01,Twilight,821,851,20,118.6,3.501,2979.35,7.18
12-11-2024,WH-DON-01,Day,1045,1111,27,214.3,2.791,3100.8,5.18
12-11-2024,WH-DON-01,Night,1091,1001,27,215,3.31,3313.31,4.66
12-11-2024,WH-DON-01,Twilight,950,865,14,80,2.479,2144.34,10.81
12-11-2024,WH-DON-02,Day,694,726,45,341.3,2.126,1543.48,2.13
12-11-2024,WH-DON-02,Night,811,816,16,122.8,3.472,2833.15,6.64
12-11-2024,WH-DON-02,Twilight,744,738,18,99.8,2.624,1936.51,7.39
12-11-2024,WH-LEE-01,Day,758,735,47,374.7,2.232,1640.52,1.96
12-11-2024,WH-LEE-01,Night,770,798,30,234.9,2.676,2135.45,3.4
12-11-2024,WH-LEE-01,Twilight,756,677,30,172.5,2.332,1578.76,3.92
13-11-2024,WH-DON-01,Day,1144,1039,41,326,3.012,3129.47,3.19
13-11-2024,WH-DON-01,Night,1155,1121,25,194.9,3.559,3989.64,5.75
13-11-2024,WH-DON-01,Twilight,1008,934,29,168,2.602,2430.27,5.56
13-11-2024,WH-DON-02,Day,770,787,47,360.2,3.394,2671.08,2.18
13-11-2024,WH-DON-02,Night,798,883,18,135.3,3.4,3002.2,6.53
13-11-2024,WH-DON-02,Twilight,736,793,14,82.6,3.002,2380.59,9.6
13-11-2024,WH-LEE-01,Day,792,761,45,335.9,2.093,1592.77,2.27
13-11-2024,WH-LEE-01,Night,899,931,17,133.1,2.611,2430.84,6.99
13-11-2024,WH-LEE-01,Twilight,705,725,25,142.3,3.791,2748.47,5.09
14-11-2024,WH-DON-01,Day,1059,992,30,224.3,3.653,3623.78,4.42
14-11-2024,WH-DON-01,Night,1046,992,29,228.6,2.706,2684.35,4.34
14-11-2024,WH-DON-01,Twilight,1062,1160,14,81,3.622,4201.52,14.32
14-11-2024,WH-DON-02,Day,834,776,42,332.5,2.27,1761.52,2.33
14-11-2024,WH-DON-02,Night,841,827,15,113.1,2.3,1902.1,7.31
14-11-2024,WH-DON-02,Twilight,709,623,14,80.3,2.897,1804.83,7.76
14-11-2024,WH-LEE-01,Day,916,910,33,261.7,3.117,2836.47,3.48
14-11-2024,WH-LEE-01,Night,677,654,20,154,3.681,2407.37,4.25
14-11-2024,WH-LEE-01,Twilight,688,576,15,86.8,2.199,1266.62,6.64
15-11-2024,WH-DON-01,Day,1096,1017,32,238.2,2.957,3007.27,4.27
15-11-2024,WH-DON-01,Night,970,948,30,237.1,2.915,2763.42,4
15-11-2024,WH-DON-01,Twilight,992,998,25,149.5,3.658,3650.68,6.68
15-11-2024,WH-DON-02,Day,785,702,48,354.6,3.577,2511.05,1.98
