date,warehouse_id,shift,orders_received,orders_fulfilled,fulfillment_rate,pick_accuracy,units_per_hour,dock_to_stock_hrs,sla_met
25-09-2024,WH-LEE-01,Day,315,289,0.92,0.9775,96.3,2.39,0
25-09-2024,WH-LEE-01,Night,285,264,0.929,0.9973,101.3,2.1,0
25-09-2024,WH-LEE-01,Twilight,306,301,0.9841,0.9981,71.5,3.27,1
26-09-2024,WH-DON-01,Day,409,401,0.9825,0.9971,91.5,2.64,1
26-09-2024,WH-DON-01,Night,463,425,0.9194,0.9842,101.1,2.15,0
26-09-2024,WH-DON-01,Twilight,436,397,0.9125,0.9805,80.3,2.4,0
26-09-2024,WH-DON-02,Day,311,297,0.9565,0.9915,111.4,3.59,1
26-09-2024,WH-DON-02,Night,293,288,0.9847,0.9776,65,4.61,1
26-09-2024,WH-DON-02,Twilight,348,339,0.9751,0.972,114.1,4.62,1
26-09-2024,WH-LEE-01,Day,283,271,0.9608,0.9881,71.8,3.19,1
26-09-2024,WH-LEE-01,Night,332,303,0.9135,0.972,83.6,3.54,0
26-09-2024,WH-LEE-01,Twilight,302,285,0.9467,0.9795,107.9,4.7,0
27-09-2024,WH-DON-01,Day,430,419,0.9758,0.9937,93.1,4.3,1
27-09-2024,WH-DON-01,Night,421,407,0.968,0.9917,85.5,1.39,1
27-09-2024,WH-DON-01,Twilight,424,401,0.9465,0.983,74.5,2.78,0
27-09-2024,WH-DON-02,Day,263,259,0.9863,0.9985,85.3,1.9,1
27-09-2024,WH-DON-02,Night,300,278,0.9297,0.9875,71.6,3.89,0
27-09-2024,WH-DON-02,Twilight,314,309,0.9855,0.9932,94.7,4.77,1
27-09-2024,WH-LEE-01,Day,357,349,0.9791,0.9731,74,1.85,1
27-09-2024,WH-LEE-01,Night,314,286,0.9137,0.9808,89.9,2.08,0
27-09-2024,WH-LEE-01,Twilight,299,284,0.9507,0.9744,71.6,2.1,1
28-09-2024,WH-DON-01,Day,459,438,0.9562,0.9849,102.6,2.49,1
28-09-2024,WH-DON-01,Night,438,425,0.9706,0.9974,95.2,2.25,1
28-09-2024,WH-DON-02,Day,299,288,0.9656,0.9858,80.6,3.71,1
28-09-2024,WH-DON-02,Night,300,295,0.9865,0.9908,88.5,2.21,1
28-09-2024,WH-LEE-01,Day,309,286,0.9273,0.9748,113.9,2.03,0
28-09-2024,WH-LEE-01,Night,308,290,0.9417,0.9939,68,4.72,0
30-09-2024,WH-DON-01,Day,399,386,0.9694,0.9892,89.3,1.61,1
30-09-2024,WH-DON-01,Night,412,384,0.9336,0.9818,97.3,1.5,0
30-09-2024,WH-DON-01,Twilight,420,392,0.9337,0.9881,91.3,4.31,0
30-09-2024,WH-DON-02,Day,303,281,0.9275,0.9762,88.3,1.39,0
30-09-2024,WH-DON-02,Night,315,294,0.9359,0.9862,76.8,1.29,0
30-09-2024,WH-DON-02,Twilight,260,256,0.9884,0.9964,106.1,3.33,1
30-09-2024,WH-LEE-01,Day,269,262,0.9744,0.9805,107,2.76,1
30-09-2024,WH-LEE-01,Night,266,258,0.9725,0.9726,66.6,2.6,1
30-09-2024,WH-LEE-01,Twilight,331,321,0.9713,0.99,108.4,4.58,1
01-10-2024,WH-DON-01,Day,381,365,0.9583,0.9855,75.6,2.57,1
01-10-2024,WH-DON-01,Night,428,416,0.9734,0.9969,67.5,1.25,1
01-10-2024,WH-DON-01,Twilight,442,405,0.9173,0.978,93.5,2.42,0
01-10-2024,WH-DON-02,Day,239,225,0.9435,0.9882,85,3.57,0
01-10-2024,WH-DON-02,Night,321,308,0.9617,0.9745,86.2,2.36,1
01-10-2024,WH-DON-02,Twilight,256,238,0.9325,0.976,89.7,2.78,0
01-10-2024,WH-LEE-01,Day,233,221,0.9508,0.9946,78.2,1.41,1
01-10-2024,WH-LEE-01,Night,326,322,0.9898,0.9787,88,2.33,1
01-10-2024,WH-LEE-01,Twilight,327,318,0.9751,0.9787,108.8,1.66,1
02-10-2024,WH-DON-01,Day,427,411,0.9636,0.9751,97,1.38,1
02-10-2024,WH-DON-01,Night,426,412,0.9682,0.9951,86.7,1.35,1
02-10-2024,WH-DON-01,Twilight,425,412,0.971,0.9727,101.6,2.13,1
02-10-2024,WH-DON-02,Day,307,301,0.9829,0.9809,101.8,3.36,1
02-10-2024,WH-DON-02,Night,355,333,0.9397,0.9732,80.9,3.04,0
02-10-2024,WH-DON-02,Twilight,312,293,0.9416,0.994,87.6,3.51,0
02-10-2024,WH-LEE-01,Day,336,330,0.9844,0.975,83.3,4.04,1
02-10-2024,WH-LEE-01,Night,294,283,0.9654,0.9842,103.5,3.44,1
02-10-2024,WH-LEE-01,Twilight,336,310,0.9236,0.9722,111.7,4.48,0
03-10-2024,WH-DON-01,Day,460,450,0.9787,0.9853,104.7,3.03,1
03-10-2024,WH-DON-01,Night,426,408,0.9594,0.9806,71.1,4.19,1
03-10-2024,WH-DON-01,Twilight,467,440,0.9424,0.9989,71.7,1.48,0
03-10-2024,WH-DON-02,Day,319,315,0.9895,0.9773,91.7,3.27,1
03-10-2024,WH-DON-02,Night,280,272,0.9723,0.9947,84.5,1.39,1
03-10-2024,WH-DON-02,Twilight,300,285,0.9501,0.9857,88.7,2.17,1
03-10-2024,WH-LEE-01,Day,322,299,0.9307,0.9778,104.1,2.5,0
03-10-2024,WH-LEE-01,Night,288,273,0.9487,0.9919,66.8,2.07,0
03-10-2024,WH-LEE-01,Twilight,303,285,0.9408,0.9809,91.8,4.49,0
04-10-2024,WH-DON-01,Day,358,345,0.9655,0.9879,89.1,2.71,1
04-10-2024,WH-DON-01,Night,369,339,0.9206,0.9861,95.1,2.67,0
04-10-2024,WH-DON-01,Twilight,396,380,0.9597,0.9749,80.2,2.23,1
04-10-2024,WH-DON-02,Day,305,288,0.9458,0.9985,95.1,3.48,0
04-10-2024,WH-DON-02,Night,321,313,0.9757,0.9962,99.4,1.26,1
04-10-2024,WH-DON-02,Twilight,327,312,0.9571,0.997,102.9,1.66,1
04-10-2024,WH-LEE-01,Day,326,297,0.9129,0.9831,100.4,4.76,0
04-10-2024,WH-LEE-01,Night,350,345,0.9881,0.9963,77,2.65,1
04-10-2024,WH-LEE-01,Twilight,354,338,0.9573,0.9909,73.6,4.43,1
05-10-2024,WH-DON-01,Day,452,435,0.9624,0.9988,70.1,3.86,1
05-10-2024,WH-DON-01,Night,396,372,0.9402,0.9836,79.4,2.82,0
05-10-2024,WH-DON-02,Day,322,306,0.9506,0.9748,76.6,3.96,1
05-10-2024,WH-DON-02,Night,288,284,0.9879,0.9972,65.5,4.42,1
05-10-2024,WH-LEE-01,Day,286,276,0.9652,0.9816,88.6,3.03,1
05-10-2024,WH-LEE-01,Night,294,282,0.96,0.9975,66,2.27,1
07-10-2024,WH-DON-01,Day,399,393,0.9863,0.9872,107.7,2.74,1
07-10-2024,WH-DON-01,Night,452,423,0.9374,0.9799,69.5,1.72,0
07-10-2024,WH-DON-01,Twilight,439,436,0.9941,0.9769,92.4,3.27,1
07-10-2024,WH-DON-02,Day,265,255,0.9623,0.9738,81.4,1.63,1
07-10-2024,WH-DON-02,Night,305,300,0.9853,0.9791,101.1,4.76,1
07-10-2024,WH-DON-02,Twilight,341,332,0.974,0.9969,99.3,1.71,1
07-10-2024,WH-LEE-01,Day,325,316,0.9742,0.9718,110.4,4.66,1
07-10-2024,WH-LEE-01,Night,365,348,0.9559,0.9934,62.2,4.2,1
07-10-2024,WH-LEE-01,Twilight,329,325,0.9901,0.987,102.4,3.08,1
08-10-2024,WH-DON-01,Day,423,414,0.9806,0.9793,73.2,3.74,1
08-10-2024,WH-DON-01,Night,438,414,0.9467,0.9784,98.9,4.78,0
08-10-2024,WH-DON-01,Twilight,393,382,0.9722,0.9743,84.6,1.48,1
08-10-2024,WH-DON-02,Day,323,302,0.9378,0.9852,81,3.47,0
08-10-2024,WH-DON-02,Night,263,250,0.9536,0.9928,92.1,2.33,1
08-10-2024,WH-DON-02,Twilight,338,334,0.9893,0.9932,82.9,4.23,1
08-10-2024,WH-LEE-01,Day,295,285,0.9662,0.9956,69.7,3.48,1
08-10-2024,WH-LEE-01,Night,326,307,0.942,0.9974,90.7,2.16,0
08-10-2024,WH-LEE-01,Twilight,310,286,0.9229,0.9938,102.5,2.22,0
09-10-2024,WH-DON-01,Day,439,434,0.9908,0.995,103.2,1.21,1
09-10-2024,WH-DON-01,Night,478,437,0.9157,0.9866,70.8,1.84,0
09-10-2024,WH-DON-01,Twilight,399,375,0.9423,0.9873,98,2.94,0
09-10-2024,WH-DON-02,Day,321,310,0.9658,0.976,82.1,2.03,1
09-10-2024,WH-DON-02,Night,300,293,0.9777,0.982,77.2,2.93,1
09-10-2024,WH-DON-02,Twilight,343,314,0.9182,0.9741,109.4,3.92,0
09-10-2024,WH-LEE-01,Day,291,272,0.9377,0.9895,73.4,2.87,0
09-10-2024,WH-LEE-01,Night,387,362,0.9371,0.9742,91.7,3.74,0
09-10-2024,WH-LEE-01,Twilight,315,308,0.9784,0.9847,87.4,2.05,1
10-10-2024,WH-DON-01,Day,385,359,0.9347,0.9852,109.8,4.02,0
10-10-2024,WH-DON-01,Night,467,435,0.9322,0.9799,78.6,2.79,0
10-10-2024,WH-DON-01,Twilight,439,414,0.9439,0.9965,80.6,3.82,0
10-10-2024,WH-DON-02,Day,280,262,0.9362,0.9825,94.9,1.8,0
10-10-2024,WH-DON-02,Night,356,330,0.9275,0.9885,102.4,3.41,0
10-10-2024,WH-DON-02,Twilight,290,264,0.9117,0.9912,105.7,1.52,0
10-10-2024,WH-LEE-01,Day,345,334,0.9699,0.9965,104,3.19,1
10-10-2024,WH-LEE-01,Night,289,271,0.9408,0.9766,68.6,3.13,0
10-10-2024,WH-LEE-01,Twilight,280,275,0.9831,0.9774,105.7,4.48,1
11-10-2024,WH-DON-01,Day,409,397,0.9723,0.9973,69.7,1.27,1
11-10-2024,WH-DON-01,Night,438,433,0.9899,0.9739,78.9,2.95,1
11-10-2024,WH-DON-01,Twilight,434,403,0.9296,0.9926,79.6,2.18,0
11-10-2024,WH-DON-02,Day,331,304,0.9205,0.993,98.8,1.67,0
11-10-2024,WH-DON-02,Night,308,282,0.9172,0.9731,92.8,3.94,0
11-10-2024,WH-DON-02,Twilight,286,270,0.9453,0.9714,107,3.38,0
11-10-2024,WH-LEE-01,Day,338,330,0.9774,0.9764,96.5,2.32,1
11-10-2024,WH-LEE-01,Night,349,327,0.9375,0.9853,62.9,2.19,0
11-10-2024,WH-LEE-01,Twilight,316,305,0.9658,0.9842,81.7,1.54,1
12-10-2024,WH-DON-01,Day,442,438,0.9922,0.9867,90.7,4.47,1
12-10-2024,WH-DON-01,Night,398,362,0.9115,0.9849,78.7,2.54,0
12-10-2024,WH-DON-02,Day,305,291,0.9565,0.974,78.5,4.71,1
12-10-2024,WH-DON-02,Night,292,274,0.9414,0.9868,89.4,2.4,0
12-10-2024,WH-LEE-01,Day,323,316,0.9788,0.9983,72.5,1.81,1
12-10-2024,WH-LEE-01,Night,332,309,0.9312,0.975,88.2,2.9,0
14-10-2024,WH-DON-01,Day,393,381,0.9715,0.9869,78.9,3.96,1
14-10-2024,WH-DON-01,Night,419,393,0.9387,0.9752,75.6,3.24,0
14-10-2024,WH-DON-01,Twilight,445,420,0.9446,0.9712,100.4,3.92,0
14-10-2024,WH-DON-02,Day,320,299,0.9366,0.9893,83.1,3.75,0
14-10-2024,WH-DON-02,Night,273,260,0.9537,0.995,104.3,1.49,1
14-10-2024,WH-DON-02,Twilight,346,325,0.9419,0.9922,75.6,3.89,0
14-10-2024,WH-LEE-01,Day,338,312,0.9241,0.9833,113.7,1.34,0
14-10-2024,WH-LEE-01,Night,293,286,0.9783,0.9846,93.9,3.17,1
14-10-2024,WH-LEE-01,Twilight,318,300,0.9439,0.9793,88.5,2.26,0
15-10-2024,WH-DON-01,Day,459,438,0.9544,0.9882,85.5,3.54,1
15-10-2024,WH-DON-01,Night,398,366,0.922,0.9857,70.6,3.41,0
15-10-2024,WH-DON-01,Twilight,411,382,0.9314,0.984,112,4.54,0
15-10-2024,WH-DON-02,Day,274,266,0.9712,0.9949,74.4,3.09,1
15-10-2024,WH-DON-02,Night,312,294,0.9454,0.9752,64.7,4.72,0
15-10-2024,WH-DON-02,Twilight,306,286,0.9365,0.9763,100.6,3.14,0
15-10-2024,WH-LEE-01,Day,304,288,0.9498,0.9754,84.5,3.21,0
15-10-2024,WH-LEE-01,Night,319,296,0.9292,0.9886,101.6,2.19,0
15-10-2024,WH-LEE-01,Twilight,335,321,0.9597,0.9796,97.4,2.65,1
16-10-2024,WH-DON-01,Day,365,340,0.9317,0.9861,99,1.48,0
16-10-2024,WH-DON-01,Night,447,417,0.9338,0.9784,66.3,4.07,0
16-10-2024,WH-DON-01,Twilight,459,440,0.9599,0.9924,83.5,3.98,1
16-10-2024,WH-DON-02,Day,289,282,0.9786,0.9954,99.4,2.9,1
16-10-2024,WH-DON-02,Night,296,273,0.9243,0.9929,104.2,1.53,0
16-10-2024,WH-DON-02,Twilight,315,291,0.924,0.9955,83.2,4.43,0
16-10-2024,WH-LEE-01,Day,294,268,0.9144,0.9853,88.7,3.59,0
16-10-2024,WH-LEE-01,Night,293,269,0.92,0.9867,78,2.59,0
16-10-2024,WH-LEE-01,Twilight,341,324,0.9503,0.9797,92.5,3.11,1
17-10-2024,WH-DON-01,Day,462,457,0.9912,0.9975,107.2,3.76,1
17-10-2024,WH-DON-01,Night,381,373,0.9814,0.9867,82.8,4.04,1
17-10-2024,WH-DON-01,Twilight,404,382,0.947,0.9807,69.2,2.52,0
17-10-2024,WH-DON-02,Day,274,260,0.9496,0.9898,102.2,1.97,0
17-10-2024,WH-DON-02,Night,211,208,0.9898,0.9817,69.5,3.89,1
17-10-2024,WH-DON-02,Twilight,271,246,0.9109,0.9834,92.7,1.22,0
17-10-2024,WH-LEE-01,Day,305,287,0.9414,0.9781,111.3,3.38,0
17-10-2024,WH-LEE-01,Night,322,293,0.9128,0.9787,82.4,1.36,0
17-10-2024,WH-LEE-01,Twilight,302,290,0.9631,0.9982,106.7,4.31,1
18-10-2024,WH-DON-01,Day,398,393,0.9888,0.9989,97.7,2.97,1
18-10-2024,WH-DON-01,Night,359,349,0.9738,0.9936,63.5,1.3,1
18-10-2024,WH-DON-01,Twilight,430,423,0.986,0.9753,102.6,4.34,1
18-10-2024,WH-DON-02,Day,331,325,0.9819,0.9726,98,1.42,1
18-10-2024,WH-DON-02,Night,333,305,0.9183,0.9862,103.9,1.9,0
18-10-2024,WH-DON-02,Twilight,305,299,0.9812,0.9948,82.9,3.75,1
18-10-2024,WH-LEE-01,Day,306,302,0.987,0.9874,112.4,3.06,1
18-10-2024,WH-LEE-01,Night,338,331,0.9812,0.9897,64.7,4.17,1
18-10-2024,WH-LEE-01,Twilight,298,283,0.9526,0.9914,71.9,2.8,1
19-10-2024,WH-DON-01,Day,416,396,0.953,0.9758,103.1,4.22,1
19-10-2024,WH-DON-01,Night,439,399,0.9103,0.9787,76.9,2.43,0
19-10-2024,WH-DON-02,Day,267,255,0.9581,0.984,73.5,1.53,1
19-10-2024,WH-DON-02,Night,290,281,0.972,0.9762,87.2,4.68,1
19-10-2024,WH-LEE-01,Day,315,292,0.9285,0.9815,71.8,3.81,0
19-10-2024,WH-LEE-01,Night,257,239,0.931,0.9944,89.4,4.45,0
21-10-2024,WH-DON-01,Day,438,403,0.9213,0.9725,101.2,1.84,0
21-10-2024,WH-DON-01,Night,466,429,0.9219,0.9798,71.5,1.88,0
21-10-2024,WH-DON-01,Twilight,433,404,0.9351,0.9905,80.4,2.96,0
21-10-2024,WH-DON-02,Day,297,284,0.9592,0.9808,98.2,2.82,1
21-10-2024,WH-DON-02,Night,271,247,0.9131,0.9944,78.4,3.14,0
21-10-2024,WH-DON-02,Twilight,268,248,0.9279,0.9907,84.3,4.12,0
21-10-2024,WH-LEE-01,Day,315,305,0.9695,0.9851,107,4.06,1
21-10-2024,WH-LEE-01,Night,290,266,0.9177,0.9927,72.9,2.88,0
21-10-2024,WH-LEE-01,Twilight,324,312,0.966,0.9762,74.6,3.31,1
22-10-2024,WH-DON-01,Day,422,397,0.9416,0.9816,95.7,1.32,0
22-10-2024,WH-DON-01,Night,407,400,0.9839,0.9712,79.9,2.4,1
22-10-2024,WH-DON-01,Twilight,379,365,0.9651,0.9738,110.9,2.3,1
22-10-2024,WH-DON-02,Day,291,265,0.9118,0.9937,89.5,3.27,0
22-10-2024,WH-DON-02,Night,313,296,0.947,0.9822,97.6,2.11,0
22-10-2024,WH-DON-02,Twilight,290,280,0.9677,0.9794,113.6,4.36,1
22-10-2024,WH-LEE-01,Day,329,320,0.9749,0.9962,91.8,2.72,1
22-10-2024,WH-LEE-01,Night,321,303,0.9441,0.9718,83.8,4.52,0
22-10-2024,WH-LEE-01,Twilight,236,232,0.9854,0.998,112.3,1.91,1
23-10-2024,WH-DON-01,Day,469,431,0.921,0.9803,113.1,4.69,0
23-10-2024,WH-DON-01,Night,411,384,0.9363,0.9924,96.2,2.85,0
23-10-2024,WH-DON-01,Twilight,420,387,0.9225,0.9957,82.2,1.49,0
23-10-2024,WH-DON-02,Day,311,289,0.9301,0.9767,72.2,2.08,0
23-10-2024,WH-DON-02,Night,286,269,0.9418,0.9844,76.6,2.89,0
23-10-2024,WH-DON-02,Twilight,256,247,0.9684,0.9906,110.9,3.61,1
23-10-2024,WH-LEE-01,Day,332,323,0.9749,0.9737,74,3.95,1
23-10-2024,WH-LEE-01,Night,269,247,0.9213,0.9927,100.3,4.15,0
23-10-2024,WH-LEE-01,Twilight,306,288,0.9435,0.973,91,3.87,0
24-10-2024,WH-DON-01,Day,388,372,0.9598,0.9772,96.6,3.96,1
24-10-2024,WH-DON-01,Night,401,392,0.98,0.9881,94,4.49,1
24-10-2024,WH-DON-01,Twilight,440,424,0.9649,0.9749,76.8,1.96,1
24-10-2024,WH-DON-02,Day,284,274,0.9656,0.9829,81.4,2.59,1
24-10-2024,WH-DON-02,Night,320,313,0.9798,0.972,102.9,2.72,1
24-10-2024,WH-DON-02,Twilight,333,326,0.9809,0.984,71.9,3.67,1
24-10-2024,WH-LEE-01,Day,348,319,0.9186,0.9951,105.8,1.24,0
24-10-2024,WH-LEE-01,Night,293,276,0.9426,0.9837,82.7,4.66,0
24-10-2024,WH-LEE-01,Twilight,345,325,0.9441,0.9926,82.2,2.13,0
25-10-2024,WH-DON-01,Day,392,383,0.9782,0.9836,85.5,2.9,1
25-10-2024,WH-DON-01,Night,389,365,0.9385,0.986,77.5,4.03,0
25-10-2024,WH-DON-01,Twilight,456,429,0.9426,0.9899,75.1,2.41,0
25-10-2024,WH-DON-02,Day,305,301,0.9894,0.9875,77.3,4.13,1
25-10-2024,WH-DON-02,Night,305,278,0.9141,0.9789,67.1,2.96,0
25-10-2024,WH-DON-02,Twilight,277,260,0.9412,0.9959,100.3,2.11,0
25-10-2024,WH-LEE-01,Day,296,289,0.9796,0.9862,76.4,2.48,1
25-10-2024,WH-LEE-01,Night,331,301,0.9115,0.9801,89.1,3.34,0
25-10-2024,WH-LEE-01,Twilight,304,295,0.9728,0.978,72,1.54,1
26-10-2024,WH-DON-01,Day,426,413,0.9718,0.9887,88.3,2.19,1
26-10-2024,WH-DON-01,Night,465,432,0.9307,0.9941,97.6,3.84,0
26-10-2024,WH-DON-02,Day,301,287,0.9545,0.9838,71.6,2.54,1
26-10-2024,WH-DON-02,Night,359,346,0.9642,0.9957,78.2,4.73,1
26-10-2024,WH-LEE-01,Day,375,343,0.9167,0.997,103.2,2.72,0
26-10-2024,WH-LEE-01,Night,382,355,0.9318,0.9893,99.6,4.21,0
28-10-2024,WH-DON-01,Day,430,407,0.9468,0.9743,77,2.14,0
28-10-2024,WH-DON-01,Night,408,400,0.9826,0.9778,96.1,2.55,1
28-10-2024,WH-DON-01,Twilight,454,431,0.9502,0.9923,88.5,3.89,1
28-10-2024,WH-DON-02,Day,314,303,0.9671,0.9879,110.8,3.64,1
28-10-2024,WH-DON-02,Night,286,266,0.9332,0.9824,62.7,2.69,0
28-10-2024,WH-DON-02,Twilight,326,313,0.9609,0.9983,83,2,1
28-10-2024,WH-LEE-01,Day,327,298,0.9115,0.9801,71,2.24,0
28-10-2024,WH-LEE-01,Night,296,284,0.96,0.9888,75.9,2.6,1
28-10-2024,WH-LEE-01,Twilight,255,252,0.989,0.9714,84,2.45,1
29-10-2024,WH-DON-01,Day,388,377,0.9731,0.9769,100.8,3.62,1
29-10-2024,WH-DON-01,Night,431,401,0.9317,0.9719,98.3,4.68,0
29-10-2024,WH-DON-01,Twilight,393,369,0.9394,0.9768,114.3,2.53,0
29-10-2024,WH-DON-02,Day,281,262,0.9348,0.9798,99.7,1.31,0
29-10-2024,WH-DON-02,Night,297,279,0.9399,0.9831,104.5,1.28,0
29-10-2024,WH-DON-02,Twilight,297,294,0.9927,0.9866,91.1,2.04,1
29-10-2024,WH-LEE-01,Day,324,311,0.9616,0.9948,72.6,1.99,1
29-10-2024,WH-LEE-01,Night,302,300,0.9943,0.987,69.5,1.77,1
29-10-2024,WH-LEE-01,Twilight,318,300,0.9441,0.9824,103.3,2.71,0
30-10-2024,WH-DON-01,Day,371,356,0.9609,0.9799,85.1,1.58,1
30-10-2024,WH-DON-01,Night,477,464,0.9747,0.9799,84.8,2.61,1
30-10-2024,WH-DON-01,Twilight,369,362,0.983,0.9849,89.8,4.17,1
30-10-2024,WH-DON-02,Day,245,226,0.9251,0.9791,93,2.4,0
30-10-2024,WH-DON-02,Night,331,314,0.9494,0.9758,100.7,2.58,0
30-10-2024,WH-DON-02,Twilight,263,248,0.9449,0.9888,97.1,1.7,0
30-10-2024,WH-LEE-01,Day,243,233,0.9627,0.999,96.2,3.84,1
30-10-2024,WH-LEE-01,Night,335,311,0.9312,0.9869,82.1,1.53,0
30-10-2024,WH-LEE-01,Twilight,301,283,0.9415,0.9918,109.5,3.55,0
31-10-2024,WH-DON-01,Day,363,356,0.9823,0.9755,85.3,4.35,1
31-10-2024,WH-DON-01,Night,400,369,0.9249,0.9972,101.3,2.36,0
31-10-2024,WH-DON-01,Twilight,403,373,0.9276,0.9839,79.5,3.37,0
31-10-2024,WH-DON-02,Day,371,368,0.9941,0.9933,113.7,3,1
31-10-2024,WH-DON-02,Night,341,319,0.9382,0.9968,68.7,2.86,0
31-10-2024,WH-DON-02,Twilight,336,333,0.9918,0.9712,69.5,3.64,1
31-10-2024,WH-LEE-01,Day,376,369,0.9833,0.973,87.6,2.14,1
31-10-2024,WH-LEE-01,Night,236,229,0.9709,0.9744,95.1,3.53,1
31-10-2024,WH-LEE-01,Twilight,303,288,0.9509,0.9913,81.8,2.63,1
01-11-2024,WH-DON-01,Day,492,482,0.9799,0.9925,85.1,3.78,1
01-11-2024,WH-DON-01,Night,450,425,0.9464,0.9745,68.1,2.14,0
01-11-2024,WH-DON-01,Twilight,490,480,0.9801,0.9921,73.3,1.81,1
01-11-2024,WH-DON-02,Day,340,335,0.9876,0.9933,77.9,1.55,1
01-11-2024,WH-DON-02,Night,378,364,0.9646,0.9731,100.3,2.97,1
01-11-2024,WH-DON-02,Twilight,365,341,0.9351,0.9835,105,3.72,0
01-11-2024,WH-LEE-01,Day,387,370,0.9583,0.9876,103.8,1.73,1
01-11-2024,WH-LEE-01,Night,359,338,0.9415,0.9812,74.3,4.6,0
01-11-2024,WH-LEE-01,Twilight,384,354,0.9235,0.9887,90.3,2.78,0
02-11-2024,WH-DON-01,Day,479,464,0.9691,0.9751,81.7,2.58,1
02-11-2024,WH-DON-01,Night,541,521,0.9641,0.9718,70.9,2.29,1
02-11-2024,WH-DON-02,Day,344,334,0.9713,0.9919,114.8,2.66,1
02-11-2024,WH-DON-02,Night,352,338,0.9626,0.9758,76.6,1.76,1
02-11-2024,WH-LEE-01,Day,379,356,0.9418,0.9952,90.8,1.81,0
02-11-2024,WH-LEE-01,Night,343,327,0.9546,0.9759,100.3,1.25,1
04-11-2024,WH-DON-01,Day,519,485,0.9363,0.9773,81.1,4,0
04-11-2024,WH-DON-01,Night,484,472,0.9771,0.9892,77.1,2.85,1
04-11-2024,WH-DON-01,Twilight,549,538,0.9814,0.9947,104.8,3.09,1
04-11-2024,WH-DON-02,Day,330,306,0.9294,0.9767,99.2,2.63,0
04-11-2024,WH-DON-02,Night,386,353,0.9157,0.9865,84.8,3.87,0
04-11-2024,WH-DON-02,Twilight,379,373,0.9842,0.9982,70.6,3.24,1
04-11-2024,WH-LEE-01,Day,364,354,0.9729,0.9903,98.6,2.08,1
04-11-2024,WH-LEE-01,Night,387,374,0.9686,0.9838,63.6,3.39,1
04-11-2024,WH-LEE-01,Twilight,351,325,0.9262,0.9943,71,4.45,0
05-11-2024,WH-DON-01,Day,489,466,0.9544,0.9727,78.7,3.31,1
05-11-2024,WH-DON-01,Night,464,443,0.9556,0.9929,75.5,3.48,1
05-11-2024,WH-DON-01,Twilight,477,442,0.9267,0.9743,71.9,1.91,0
05-11-2024,WH-DON-02,Day,344,327,0.9514,0.9869,95.3,4.3,1
05-11-2024,WH-DON-02,Night,358,329,0.9195,0.9958,95.1,1.9,0
05-11-2024,WH-DON-02,Twilight,378,358,0.9488,0.971,103.5,3.36,0
05-11-2024,WH-LEE-01,Day,325,309,0.9519,0.9759,91.8,3.05,1
05-11-2024,WH-LEE-01,Night,388,381,0.9837,0.978,73.7,3.22,1
05-11-2024,WH-LEE-01,Twilight,356,333,0.9362,0.9833,113.9,4.6,0
06-11-2024,WH-DON-01,Day,467,463,0.9928,0.9842,75.7,1.44,1
06-11-2024,WH-DON-01,Night,495,468,0.9467,0.9795,101.5,2.8,0
06-11-2024,WH-DON-01,Twilight,469,434,0.9255,0.9928,103.9,1.97,0
06-11-2024,WH-DON-02,Day,335,319,0.9527,0.98,92.9,1.57,1
06-11-2024,WH-DON-02,Night,351,336,0.9585,0.9753,68.6,3.96,1
06-11-2024,WH-DON-02,Twilight,403,393,0.9768,0.9949,96.7,1.77,1
06-11-2024,WH-LEE-01,Day,445,429,0.9655,0.9931,104.6,2.17,1
06-11-2024,WH-LEE-01,Night,341,337,0.9893,0.9842,98.5,2.29,1
06-11-2024,WH-LEE-01,Twilight,380,357,0.9401,0.9919,89.1,2.73,0
07-11-2024,WH-DON-01,Day,514,484,0.9435,0.9827,103.8,2.65,0
07-11-2024,WH-DON-01,Night,520,508,0.9785,0.9983,94.7,1.27,1
07-11-2024,WH-DON-01,Twilight,488,473,0.9699,0.9768,101.7,2.26,1
07-11-2024,WH-DON-02,Day,345,337,0.9772,0.9801,94.3,1.92,1
07-11-2024,WH-DON-02,Night,383,355,0.9283,0.9851,98.5,1.58,0
07-11-2024,WH-DON-02,Twilight,365,347,0.9508,0.9912,90.1,4.7,1
07-11-2024,WH-LEE-01,Day,390,356,0.9139,0.9895,100.3,4.47,0
07-11-2024,WH-LEE-01,Night,340,326,0.9616,0.9815,66.2,3.5,1
07-11-2024,WH-LEE-01,Twilight,366,341,0.9335,0.9813,111.4,1.6,0
08-11-2024,WH-DON-01,Day,526,493,0.9376,0.9927,87.4,1.75,0
08-11-2024,WH-DON-01,Night,530,489,0.9228,0.9794,70.4,1.52,0
08-11-2024,WH-DON-01,Twilight,494,481,0.9748,0.9783,93,2.25,1
08-11-2024,WH-DON-02,Day,403,367,0.9119,0.9926,71.2,4.03,0
08-11-2024,WH-DON-02,Night,357,350,0.9825,0.9963,80.9,4.38,1
08-11-2024,WH-DON-02,Twilight,338,312,0.9257,0.9841,89.7,2.4,0
08-11-2024,WH-LEE-01,Day,343,319,0.9317,0.9919,69.1,1.63,0
08-11-2024,WH-LEE-01,Night,322,304,0.9449,0.9821,82.7,1.37,0
08-11-2024,WH-LEE-01,Twilight,299,285,0.9535,0.9715,88.5,1.32,1
